rd_seed,L,p,N,Lamb,Epsilon0,Recall,Precision,F1 score, max Error, norm Error, BIC,runtime(s)
1997,10,250,5000,0.00911588829975082,0.1,0.929207738470355,0.104653463697436,0.18801723880778,0.870398409680897,2.0878032085664,292778462.400604,27.3969999999999
1997,10,250,5000,0.00850448934180269,0.1,0.932896678440839,0.10425021430757,0.18744060778125,0.870419250361232,2.08812330492808,294996968.318188,27.502
1997,10,250,5000,0.00793409666579749,0.1,0.937403756625239,0.103986357933178,0.187104181632704,0.870438693245383,2.08842270173634,297097493.953651,27.6120000000001
1997,10,250,5000,0.00740195999691565,0.1,0.941153771580112,0.103706978226718,0.186725619021098,0.870456832085587,2.08870268780897,298979186.436726,27.384
1997,10,250,5000,0.00690551352016233,0.1,0.945482638197876,0.103543985133969,0.186545751833602,0.870473754345817,2.08896448196045,300787271.128579,27.3680000000004
1997,10,250,5000,0.00644236350872137,0.1,0.948979720452551,0.103314868864764,0.186241251442893,0.870489541623581,2.08920923163812,302466278.66283,27.5509999999995
1997,10,250,5000,0.00601027678207039,0.1,0.951915559925932,0.103088356073805,0.185929651450218,0.870504270043416,2.08943801995206,304027301.778894,27.4069999999992
1997,10,250,5000,0.00560716993820546,0.1,0.955417366567986,0.102938629756296,0.185752111857922,0.870518010623996,2.08965185579561,305505637.661637,27.46
1997,10,250,5000,0.00523109930805627,0.1,0.95828286482121,0.102763318161536,0.185520320966498,0.870530829620605,2.08985169662577,306913387.745578,27.4390000000003
1997,10,250,5000,0.00488025158365443,0.1,0.960980588955004,0.102605540070981,0.185313115511329,0.870542788844646,2.09003843506026,308237440.588892,27.7910000000002
1997,10,250,5000,0.00455293507486695,0.1,0.963686951422662,0.102464954844866,0.185133903786903,0.870553945961707,2.09021291453519,309484855.125654,27.5809999999992
1997,10,250,5000,0.0042475715525369,0.1,0.96601535692125,0.102310281827172,0.18492342948577,0.870564354769639,2.09037592647148,310507378.709349,27.4160000000002
1997,10,250,5000,0.00396268863870148,0.1,0.968097902371478,0.10219732418652,0.184776407212945,0.870574065457984,2.09052820554047,311522850.422453,27.451
1997,10,250,5000,0.00369691270719503,0.1,0.970172191195648,0.102095032618823,0.184646879298154,0.870583124849993,2.0906704496495,312481852.384909,27.3599999999997
